QUARTER_END,SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,ADJCLOSE,VOLUME,UNADJUSTEDVOLUME,CHANGE,CHANGEPERCENT,VWAP,CHANGEOVERTIME,SMA_5D,SMA_10D,SMA_15D,SMA_20D,EMA_5D,EMA_10D,EMA_15D,EMA_20D,WMA_5D,WMA_10D,WMA_15D,WMA_20D,DEMA_5D,DEMA_10D,DEMA_15D,DEMA_20D,TEMA_5D,TEMA_10D,TEMA_15D,TEMA_20D,WILLIAMS_5D,WILLIAMS_10D,WILLIAMS_15D,WILLIAMS_20D,RSI_5D,RSI_10D,RSI_15D,RSI_20D,ADX_5D,ADX_10D,ADX_15D,ADX_20D,STANDARDDEVIATION_5D,STANDARDDEVIATION_10D,STANDARDDEVIATION_15D,STANDARDDEVIATION_20D,MONTHLY_RETURN_PERC,CURRENTRATIO,QUICKRATIO,CASHRATIO,DAYSOFSALESOUTSTANDING,DAYSOFINVENTORYOUTSTANDING,OPERATINGCYCLE,DAYSOFPAYABLESOUTSTANDING,CASHCONVERSIONCYCLE,GROSSPROFITMARGIN,OPERATINGPROFITMARGIN,PRETAXPROFITMARGIN,NETPROFITMARGIN,EFFECTIVETAXRATE,RETURNONASSETS,RETURNONEQUITY,RETURNONCAPITALEMPLOYED,NETINCOMEPEREBT,EBTPEREBIT,EBITPERREVENUE,DEBTRATIO,DEBTEQUITYRATIO,LONGTERMDEBTTOCAPITALIZATION,TOTALDEBTTOCAPITALIZATION,INTERESTCOVERAGE,CASHFLOWTODEBTRATIO,COMPANYEQUITYMULTIPLIER,RECEIVABLESTURNOVER,PAYABLESTURNOVER,INVENTORYTURNOVER,FIXEDASSETTURNOVER,ASSETTURNOVER,OPERATINGCASHFLOWPERSHARE,FREECASHFLOWPERSHARE,CASHPERSHARE,PAYOUTRATIO,OPERATINGCASHFLOWSALESRATIO,FREECASHFLOWOPERATINGCASHFLOWRATIO,CASHFLOWCOVERAGERATIOS,SHORTTERMCOVERAGERATIOS,CAPITALEXPENDITURECOVERAGERATIO,DIVIDENDPAIDANDCAPEXCOVERAGERATIO,DIVIDENDPAYOUTRATIO,PRICEBOOKVALUERATIO,PRICETOBOOKRATIO,PRICETOSALESRATIO,PRICEEARNINGSRATIO,PRICETOFREECASHFLOWSRATIO,PRICETOOPERATINGCASHFLOWSRATIO,PRICECASHFLOWRATIO,PRICEEARNINGSTOGROWTHRATIO,PRICESALESRATIO,DIVIDENDYIELD,ENTERPRISEVALUEMULTIPLE,PRICEFAIRVALUE,TARGET
2023-06-30,WMB,2023-05-31,28.28,28.73,28.27,28.66,27.54,12283000,12283000,0.38,1.34,28.55,0.0134,28.864,29.033,29.034666667,29.1385,28.808480444,28.958817514,29.064696576,29.151900128,28.748,28.940545455,28.983583333,29.042,28.642441516,28.745709708,28.797193444,28.848640531,28.584235976,28.691862556,28.725296462,28.756705149,-66.949152542,-70.676691729,-73.825503356,-82.352941176,31.57308847,38.493179665,41.239937854,42.580575687,30.481231515,15.283320859,12.072681264,12.017807102,0.2677760258,0.2723251733,0.2544239681,0.3553487723,-5.29,0.4901560178,0.3553120357,0.1023402675,49.367700362,55.368171021,104.735871384,244.988123515,-140.252252132,0.8304470399,0.3503826017,0.3044703987,0.1852597664,0.2314814815,0.009382967874,0.03938693381,0.01993538187,0.6084656085,0.8689655172,0.3503826017,0.4978888322,2.089990581,0.6483394056,0.6763744181,2.843137255,0.05641361793,4.197705283,1.823054332,0.3673647469,1.625482625,0.07676374204,0.05064762876,1.130845473,0.6183926226,0.452502437,1.184782609,0.5545710834,0.5468409586,0.05641361793,0.4786235662,-2.206730769,-17.430379747,1.184782609,3.402060963,3.402060963,16.001880785,21.593842386,52.76583,28.854517059,28.854517059,-0.4318768477,16.001880785,0.01371667195,55.296234774,3.402060963,13.85
2023-06-30,WMB,2023-04-28,29.76,30.44,29.71,30.26,29.07,5428300,5428300,0.5,1.68,30.14,0.0168,29.954,30.009,30.088,30.0145,29.979071493,29.977341263,29.950366581,29.924689822,29.936666667,29.959090909,30.027666667,30.030952381,29.996097782,30.002849149,30.040163455,29.98584371,30.05700833,29.937876523,30.055521352,30.154672632,-14.876033058,-23.134328358,-33.548387097,-33.548387097,60.388911731,56.314444013,54.039268626,52.153633015,27.04167973,15.989514005,14.790442846,15.649954938,0.3226515148,0.2642896139,0.2767236889,0.2772809947,1.34,0.4901560178,0.3553120357,0.1023402675,49.367700362,55.368171021,104.735871384,244.988123515,-140.252252132,0.8304470399,0.3503826017,0.3044703987,0.1852597664,0.2314814815,0.009382967874,0.03938693381,0.01993538187,0.6084656085,0.8689655172,0.3503826017,0.4978888322,2.089990581,0.6483394056,0.6763744181,2.843137255,0.05641361793,4.197705283,1.823054332,0.3673647469,1.625482625,0.07676374204,0.05064762876,1.130845473,0.6183926226,0.452502437,1.184782609,0.5545710834,0.5468409586,0.05641361793,0.4786235662,-2.206730769,-17.430379747,1.184782609,3.402060963,3.402060963,16.001880785,21.593842386,52.76583,28.854517059,28.854517059,-0.4318768477,16.001880785,0.01371667195,55.296234774,3.402060963,-5.29
2023-03-31,WMB,2023-03-31,29.42,29.88,29.42,29.86,28.69,5821900,5821900,0.44,1.5,29.72,0.015,29.268,29.009,28.95,29.224,29.359820678,29.202315054,29.262751768,29.402839304,29.428,29.148909091,29.035583333,29.057761905,29.639309881,29.228871952,28.943386471,28.803439674,29.799721209,29.559602094,29.230300152,28.963260363,-1.234567901,-0.9615384615,-0.9615384615,-36.02484472,75.545876849,58.103045959,51.655498525,48.799950071,27.838199294,36.623320719,34.713147721,30.371021412,0.3586864926,0.4163279957,0.3941235001,0.6636972201,-0.8,0.6858208955,-0.7572139303,0.1186567164,44.518013632,13.934010152,58.452023784,71.840101523,-13.388077739,0.488477767,0.441415125,0.4027913015,0.3008763389,0.2288477035,0.01894310937,0.07865931269,0.03027874254,0.7469782434,0.9125,0.441415125,0.4988556482,2.071446754,0.6590974834,0.6744205321,4.62585034,0.06201867934,4.152397115,2.021653543,1.252782194,6.459016393,0.0959962611,0.06295978421,1.235130908,0.7848057687,-3.726603692,0.5889967638,0.4913988965,0.6354029062,0.06201867934,0.9305470191,-2.742753623,-252.333333333,0.5889967638,3.105797256,3.105797256,11.879850912,9.87104117,38.047630624,24.175575073,24.175575073,0.2585272687,11.879850912,0.01491729073,29.777088372,3.105797256,1.34
2023-03-31,WMB,2023-02-28,30.78,30.8,30.09,30.1,28.49,8399900,8399900,-0.68,-2.21,30.33,-0.0221,30.788,31.21,31.398,31.553,30.71425285,31.03401555,31.225589741,31.367207396,30.656666667,30.926,31.145416667,31.293857143,30.366066188,30.609126515,30.779720125,30.880842163,30.2614954,30.415325326,30.599614169,30.725859838,-99.180327869,-99.568965517,-99.568965517,-99.574468085,19.005934476,29.630121722,34.710213324,37.732366121,54.549461014,29.915460696,22.320642932,18.323298999,0.3790197884,0.6211441057,0.5911705902,0.5873593449,-6.64,0.6858208955,-0.7572139303,0.1186567164,44.518013632,13.934010152,58.452023784,71.840101523,-13.388077739,0.488477767,0.441415125,0.4027913015,0.3008763389,0.2288477035,0.01894310937,0.07865931269,0.03027874254,0.7469782434,0.9125,0.441415125,0.4988556482,2.071446754,0.6590974834,0.6744205321,4.62585034,0.06201867934,4.152397115,2.021653543,1.252782194,6.459016393,0.0959962611,0.06295978421,1.235130908,0.7848057687,-3.726603692,0.5889967638,0.4913988965,0.6354029062,0.06201867934,0.9305470191,-2.742753623,-252.333333333,0.5889967638,3.105797256,3.105797256,11.879850912,9.87104117,38.047630624,24.175575073,24.175575073,0.2585272687,11.879850912,0.01491729073,29.777088372,3.105797256,-0.8
2023-03-31,WMB,2023-01-31,31.22,32.24,31.07,32.24,30.51,11984600,11984600,1.02,3.27,31.85,0.0327,31.522,31.58,31.928,32.0315,31.66003063,31.731149353,31.8725783,32.008946474,31.607333333,31.563636364,31.716833333,31.84247619,31.710716354,31.493513111,31.472513194,31.523591037,31.881107429,31.564095201,31.443024192,31.375424739,0,-27.916666667,-32.684824903,-32.684824903,64.825672454,53.592292387,50.340400822,49.373671301,19.856732931,19.40322912,17.797740054,14.981668078,0.3952416982,0.3121538082,0.5803010713,0.5461252146,-2.01,0.6858208955,-0.7572139303,0.1186567164,44.518013632,13.934010152,58.452023784,71.840101523,-13.388077739,0.488477767,0.441415125,0.4027913015,0.3008763389,0.2288477035,0.01894310937,0.07865931269,0.03027874254,0.7469782434,0.9125,0.441415125,0.4988556482,2.071446754,0.6590974834,0.6744205321,4.62585034,0.06201867934,4.152397115,2.021653543,1.252782194,6.459016393,0.0959962611,0.06295978421,1.235130908,0.7848057687,-3.726603692,0.5889967638,0.4913988965,0.6354029062,0.06201867934,0.9305470191,-2.742753623,-252.333333333,0.5889967638,3.105797256,3.105797256,11.879850912,9.87104117,38.047630624,24.175575073,24.175575073,0.2585272687,11.879850912,0.01491729073,29.777088372,3.105797256,-6.64
2022-12-31,WMB,2022-12-30,32.85,33.03,32.65,32.9,31.14,3479200,3479200,0.05,0.15221,32.86,0.0015221,33.064,32.763,32.961333333,33.186,32.938943496,32.976373743,33.051488784,33.10510658,32.978666667,32.900909091,32.920166667,32.980666667,32.935185588,32.851385819,32.855533518,32.969786361,32.939702117,32.913907293,32.752964998,32.705045572,-66.666666667,-36.994219653,-54.201680672,-68.035190616,47.836574371,47.380242987,48.209197571,49.023552958,22.024351241,19.019394004,14.891850622,12.191589892,0.2605071976,0.4115592302,0.5052902356,0.6791126563,-5.19,0.7764826176,0.5879345603,0.03108384458,83.641638225,17.091988131,100.733626356,124.290801187,-23.557174831,0.4249146758,0.3658703072,0.3252559727,0.2283276451,0.2686253935,0.01381289617,0.05824989116,0.0246193418,0.7019937041,0.8889925373,0.3658703072,0.4729007082,1.994253374,0.6562612235,0.6660269272,3.709342561,0.0532221446,4.217065738,1.076019097,0.7241082939,5.265625,0.0948557739,0.06049594285,0.9971598532,0.3288418876,0.1243382262,0.7742899851,0.4160409556,0.329778507,0.0532221446,1.247697032,-1.492044064,-4.076923077,0.7742899851,3.501900636,3.501900636,13.726733379,15.029644544,100.048081592,32.993706973,32.993706973,1.227420971,13.726733379,0.01287937953,36.294714006,3.501900636,-2.01
2022-12-31,WMB,2022-11-30,34.61,34.85,34.25,34.7,32.43,12459400,12459400,0.09,0.26004,34.6,0.0026004,34.046,33.786,33.726666667,33.6715,34.160853335,33.916554217,33.711162697,33.499741947,34.19,33.960363636,33.865416667,33.802238095,34.440273885,34.279627053,34.303740537,34.284716212,34.569986856,34.297452019,34.268535752,34.415708406,-9.036144578,-5.976095618,-5.976095618,-5.976095618,69.737114352,63.978866122,61.726006517,59.86575288,27.32857443,22.207679287,19.500011126,16.258192548,0.4221658442,0.4932788258,0.5002088453,0.4795026069,6.02,0.7764826176,0.5879345603,0.03108384458,83.641638225,17.091988131,100.733626356,124.290801187,-23.557174831,0.4249146758,0.3658703072,0.3252559727,0.2283276451,0.2686253935,0.01381289617,0.05824989116,0.0246193418,0.7019937041,0.8889925373,0.3658703072,0.4729007082,1.994253374,0.6562612235,0.6660269272,3.709342561,0.0532221446,4.217065738,1.076019097,0.7241082939,5.265625,0.0948557739,0.06049594285,0.9971598532,0.3288418876,0.1243382262,0.7742899851,0.4160409556,0.329778507,0.0532221446,1.247697032,-1.492044064,-4.076923077,0.7742899851,3.501900636,3.501900636,13.726733379,15.029644544,100.048081592,32.993706973,32.993706973,1.227420971,13.726733379,0.01287937953,36.294714006,3.501900636,-5.19
2022-12-31,WMB,2022-10-31,32.53,33.15,32.45,32.73,30.59,10473300,10473300,0.2,0.61482,32.78,0.0061482,32.38,31.674,31.042,30.8025,32.33001871,31.781362485,31.441271739,31.281206044,32.532,32.072,31.623333333,31.289619048,32.825716106,32.589213085,32.110324891,31.634380947,32.835868077,32.953205364,32.822984383,32.442312463,-18.918918919,-13.680781759,-10.023866348,-10.023866348,81.953007485,68.246479404,61.106015893,57.284393706,72.435875036,36.558200506,22.366343784,16.90350157,0.3331065895,0.7843749104,1.121862737,1.083498385,14.32,0.7764826176,0.5879345603,0.03108384458,83.641638225,17.091988131,100.733626356,124.290801187,-23.557174831,0.4249146758,0.3658703072,0.3252559727,0.2283276451,0.2686253935,0.01381289617,0.05824989116,0.0246193418,0.7019937041,0.8889925373,0.3658703072,0.4729007082,1.994253374,0.6562612235,0.6660269272,3.709342561,0.0532221446,4.217065738,1.076019097,0.7241082939,5.265625,0.0948557739,0.06049594285,0.9971598532,0.3288418876,0.1243382262,0.7742899851,0.4160409556,0.329778507,0.0532221446,1.247697032,-1.492044064,-4.076923077,0.7742899851,3.501900636,3.501900636,13.726733379,15.029644544,100.048081592,32.993706973,32.993706973,1.227420971,13.726733379,0.01287937953,36.294714006,3.501900636,6.02
2022-09-30,WMB,2022-09-30,28.79,28.92,28.54,28.63,26.75,10985700,10985700,-0.16,-0.55575,28.7,-0.0055575,28.792,29.963,30.950666667,31.4605,29.089090443,29.855212159,30.513106653,31.007156866,28.848,29.328,30.006333333,30.542095238,28.521397664,28.524768321,28.908818709,29.406180206,28.648269644,28.294748854,28.249126795,28.452896976,-72.727272727,-92.067307692,-94.138543517,-94.509151414,27.174931348,29.192734073,32.19598979,34.725700083,55.603155253,39.666833737,28.000052741,21.516588121,0.3572897983,1.405076866,1.857024382,1.85752113,-15.87,0.8845923859,0.7012158661,0.1712178593,79.215491559,20.064837905,99.280329464,117.291770574,-18.011441109,0.3363124793,0.2714333002,0.2373386296,0.1982787157,0.1338912134,0.01230687048,0.05291986925,0.01878364449,0.8354253835,0.8743902439,0.2714333002,0.4809130506,2.067938864,0.6656031197,0.6740482635,2.817869416,0.06365617123,4.300026504,1.136141407,0.7673172599,4.485458613,0.09957808689,0.06206854043,1.218841822,0.5243473879,0.7026745807,0.8647746244,0.4932141675,0.4302013423,0.06365617123,1.698973774,-1.755005889,-4.501510574,0.8647746244,3.092090588,3.092090588,11.585360265,14.60741793,54.60120649,23.489512322,23.489512322,0.3012779948,11.585360265,0.01480026498,38.186710922,3.092090588,14.32
2022-09-30,WMB,2022-08-31,33.8,34.34,33.68,34.03,31.39,7422600,7422600,0.23,0.68047,34.02,0.0068047,34.844,34.978,34.675333333,34.128,34.609728689,34.65403193,34.485392717,34.287871813,34.587333333,34.862909091,34.819083333,34.614571429,34.359447645,34.862594052,35.036713467,35.012041208,34.090455557,34.581418169,34.953978755,35.193525772,-83.412322275,-83.412322275,-63.309352518,-40.091116173,31.41524267,46.117467095,50.266898879,51.386296438,33.997683991,19.279824183,13.88089861,11.981204901,0.583115769,0.4823235429,0.6004761074,1.099779978,-0.18,0.8845923859,0.7012158661,0.1712178593,79.215491559,20.064837905,99.280329464,117.291770574,-18.011441109,0.3363124793,0.2714333002,0.2373386296,0.1982787157,0.1338912134,0.01230687048,0.05291986925,0.01878364449,0.8354253835,0.8743902439,0.2714333002,0.4809130506,2.067938864,0.6656031197,0.6740482635,2.817869416,0.06365617123,4.300026504,1.136141407,0.7673172599,4.485458613,0.09957808689,0.06206854043,1.218841822,0.5243473879,0.7026745807,0.8647746244,0.4932141675,0.4302013423,0.06365617123,1.698973774,-1.755005889,-4.501510574,0.8647746244,3.092090588,3.092090588,11.585360265,14.60741793,54.60120649,23.489512322,23.489512322,0.3012779948,11.585360265,0.01480026498,38.186710922,3.092090588,-15.87
2022-09-30,WMB,2022-07-29,34.17,34.34,33.82,34.09,31.45,9145400,9145400,-0.08,-0.23412,34.08,-0.0023412,33.73,33.016,32.436,32.0105,33.631810833,33.101001798,32.76802063,32.620197257,33.831333333,33.384909091,32.962916667,32.620666667,34.106276654,33.893348404,33.41290835,32.914289832,34.1164632,34.239044758,34.152301651,33.760118005,-11.737089202,-8.503401361,-5.69476082,-4.734848485,89.651554789,72.349653822,62.742636261,58.032076073,35.490365147,21.110779674,19.818522604,19.081258394,0.2236962226,0.7454153205,1.03389748,1.206364269,9.23,0.8845923859,0.7012158661,0.1712178593,79.215491559,20.064837905,99.280329464,117.291770574,-18.011441109,0.3363124793,0.2714333002,0.2373386296,0.1982787157,0.1338912134,0.01230687048,0.05291986925,0.01878364449,0.8354253835,0.8743902439,0.2714333002,0.4809130506,2.067938864,0.6656031197,0.6740482635,2.817869416,0.06365617123,4.300026504,1.136141407,0.7673172599,4.485458613,0.09957808689,0.06206854043,1.218841822,0.5243473879,0.7026745807,0.8647746244,0.4932141675,0.4302013423,0.06365617123,1.698973774,-1.755005889,-4.501510574,0.8647746244,3.092090588,3.092090588,11.585360265,14.60741793,54.60120649,23.489512322,23.489512322,0.3012779948,11.585360265,0.01480026498,38.186710922,3.092090588,-0.18
2022-06-30,WMB,2022-06-30,31.07,31.57,30.97,31.21,28.79,10472700,10472700,0.14,0.4506,31.25,0.004506,31.02,30.72,31.659333333,33.143,31.170628278,31.445852787,31.99504343,32.487184347,31.236,30.928909091,31.08275,31.752857143,31.234587447,30.531956855,30.476896502,30.831350845,31.508823742,30.893395917,30.175239877,29.980316155,-44.052863436,-31.347962382,-72.41813602,-75.530726257,46.845694491,39.178555258,38.93503236,40.1563274,42.9984334,47.556891175,36.096799193,28.928689001,0.6197418818,0.597193436,1.650904668,2.941788742,-15.79,0.6486810552,0.4996574169,0.02278177458,100.626506024,17.751196172,118.377702196,119.425837321,-1.048135124,0.2445783133,0.1803212851,0.1453815261,0.1606425703,-0.1243093923,0.008411313216,0.03563156957,0.0107629983,1.104972376,0.8062360802,0.1803212851,0.4776574493,2.023427757,0.6494723038,0.6692495802,1.56993007,0.04833810258,4.236148227,0.8943965517,0.7536057692,5.070080863,0.08395144976,0.05236042477,0.8980170018,0.6362998428,0.1087761942,1.2925,0.4409638554,0.70856102,0.04833810258,0.5733681462,-3.43125,5.573604061,1.2925,3.399276656,3.399276656,15.32541355,23.850174837,49.049202751,34.754353133,34.754353133,3.6967771,15.32541355,0.01354811871,62.750288988,3.399276656,9.23
2022-06-30,WMB,2022-05-31,37.7,37.79,36.56,37.06,33.8,18874900,18874900,-0.64,-1.7,37.14,-0.017,36.868,36.189,35.692,35.745,36.831614418,36.368501474,36.066595542,35.835683062,37.032666667,36.549636364,36.191666667,35.986190476,37.278267577,37.026062284,36.780657526,36.648824597,37.311051092,37.293272828,37.040220097,36.811788262,-30.672268908,-21.987951807,-17.216981132,-17.216981132,67.998027293,63.811839032,61.619627383,60.731719553,45.775131437,21.642090702,18.800739663,19.741145095,0.4134440712,0.7882061913,0.9836340783,0.9473199037,8.08,0.6486810552,0.4996574169,0.02278177458,100.626506024,17.751196172,118.377702196,119.425837321,-1.048135124,0.2445783133,0.1803212851,0.1453815261,0.1606425703,-0.1243093923,0.008411313216,0.03563156957,0.0107629983,1.104972376,0.8062360802,0.1803212851,0.4776574493,2.023427757,0.6494723038,0.6692495802,1.56993007,0.04833810258,4.236148227,0.8943965517,0.7536057692,5.070080863,0.08395144976,0.05236042477,0.8980170018,0.6362998428,0.1087761942,1.2925,0.4409638554,0.70856102,0.04833810258,0.5733681462,-3.43125,5.573604061,1.2925,3.399276656,3.399276656,15.32541355,23.850174837,49.049202751,34.754353133,34.754353133,3.6967771,15.32541355,0.01354811871,62.750288988,3.399276656,-15.79
2022-06-30,WMB,2022-04-29,34.61,34.95,34.16,34.29,31.28,9088000,9088000,-0.32,-0.92459,34.47,-0.0092459,34.33,34.907,34.883333333,34.542,34.531987038,34.626881119,34.542661618,34.375598681,34.416666667,34.665636364,34.81125,34.741333333,34.372017267,34.650947154,34.927551931,35.094884772,34.333623367,34.354340063,34.623157518,34.858623217,-38.048780488,-62.089552239,-62.089552239,-59.090909091,40.724392418,48.404606773,52.47933058,54.707575181,31.293217211,27.95576177,27.16922436,26.711167416,0.29563491,0.646375278,0.5815916857,0.7914328778,2.63,0.6486810552,0.4996574169,0.02278177458,100.626506024,17.751196172,118.377702196,119.425837321,-1.048135124,0.2445783133,0.1803212851,0.1453815261,0.1606425703,-0.1243093923,0.008411313216,0.03563156957,0.0107629983,1.104972376,0.8062360802,0.1803212851,0.4776574493,2.023427757,0.6494723038,0.6692495802,1.56993007,0.04833810258,4.236148227,0.8943965517,0.7536057692,5.070080863,0.08395144976,0.05236042477,0.8980170018,0.6362998428,0.1087761942,1.2925,0.4409638554,0.70856102,0.04833810258,0.5733681462,-3.43125,5.573604061,1.2925,3.399276656,3.399276656,15.32541355,23.850174837,49.049202751,34.754353133,34.754353133,3.6967771,15.32541355,0.01354811871,62.750288988,3.399276656,8.08
2022-03-31,WMB,2022-03-31,33.46,34.02,33.36,33.41,30.47,8997600,8997600,-0.05,-0.14943,33.6,-0.0014943,33.536,32.94,32.413333333,32.546,33.359637023,33.025254008,32.746217953,32.49763494,33.496666667,33.257454545,32.883416667,32.706238095,33.618845334,33.576809178,33.471212116,33.413116697,33.551525528,33.690657273,33.58084933,33.496780676,-42.657342657,-20.608108108,-16.666666667,-24.317617866,60.850316985,62.150485627,62.10397512,61.984284735,41.054564565,29.07181615,27.36547596,25.81582421,0.2059708717,0.7139747895,0.9638787383,0.8912597826,6.81,0.7321262767,0.598189415,0.1402042711,70.352614897,10.420506912,80.773121809,82.119815668,-1.346693859,0.3122028526,0.2511885895,0.2020602219,0.1501584786,0.231372549,0.008230363309,0.03349240014,0.015188903,0.7431372549,0.8044164038,0.2511885895,0.4870029751,1.981795688,0.6476632313,0.6646316164,2.193771626,0.04824756979,4.069370802,1.279270147,1.095959596,8.63681592,0.08647981909,0.0548111794,0.885956444,0.6427687695,0.4945634863,1.366754617,0.4286846276,0.7255083179,0.04824756979,0.6658461538,-3.643097643,4.895927602,1.366754617,3.605773364,3.605773364,16.165979156,26.914862394,51.978256548,37.710657477,37.710657477,-0.6664632593,16.165979156,0.01269516631,54.78996622,3.605773364,2.63
2022-03-31,WMB,2022-02-28,30.49,31.31,30.39,31.28,28.16,11149800,11149800,0.79,2.59,30.99,0.0259,30.312,30.082,30.217333333,30.2645,30.535057344,30.294759413,30.162753682,30.015652971,30.586,30.241454545,30.203583333,30.228047619,30.893419998,30.548628673,30.544839609,30.608950161,31.13230801,30.654153017,30.459097217,30.512753593,-1.265822785,-1.265822785,-1.265822785,-1.265822785,78.900620899,68.929769571,66.001567654,64.361383956,26.920538189,23.537715745,23.461058381,20.990383415,0.6138208208,0.5069477291,0.4722635799,0.4372467839,4.48,0.7321262767,0.598189415,0.1402042711,70.352614897,10.420506912,80.773121809,82.119815668,-1.346693859,0.3122028526,0.2511885895,0.2020602219,0.1501584786,0.231372549,0.008230363309,0.03349240014,0.015188903,0.7431372549,0.8044164038,0.2511885895,0.4870029751,1.981795688,0.6476632313,0.6646316164,2.193771626,0.04824756979,4.069370802,1.279270147,1.095959596,8.63681592,0.08647981909,0.0548111794,0.885956444,0.6427687695,0.4945634863,1.366754617,0.4286846276,0.7255083179,0.04824756979,0.6658461538,-3.643097643,4.895927602,1.366754617,3.605773364,3.605773364,16.165979156,26.914862394,51.978256548,37.710657477,37.710657477,-0.6664632593,16.165979156,0.01269516631,54.78996622,3.605773364,6.81
2022-03-31,WMB,2022-01-31,29.52,30.15,29.23,29.94,26.95,12169000,12169000,0.42,1.42,29.77,0.0142,29.426,29.155,29.052666667,28.564,29.487510593,29.163977187,28.865865611,28.610336752,29.584,29.268363636,29.191416667,29.010047619,29.79615687,29.716157052,29.655182372,29.474297912,29.893197341,29.722470197,29.835439735,29.88780276,-8.823529412,-7.4204947,-7.4204947,-5.084745763,78.292916618,71.81820413,68.170867262,65.331796329,34.283326562,30.864513854,24.452618974,19.848778965,0.336962906,0.4719374959,0.4949271551,0.9880607269,14.98,0.7321262767,0.598189415,0.1402042711,70.352614897,10.420506912,80.773121809,82.119815668,-1.346693859,0.3122028526,0.2511885895,0.2020602219,0.1501584786,0.231372549,0.008230363309,0.03349240014,0.015188903,0.7431372549,0.8044164038,0.2511885895,0.4870029751,1.981795688,0.6476632313,0.6646316164,2.193771626,0.04824756979,4.069370802,1.279270147,1.095959596,8.63681592,0.08647981909,0.0548111794,0.885956444,0.6427687695,0.4945634863,1.366754617,0.4286846276,0.7255083179,0.04824756979,0.6658461538,-3.643097643,4.895927602,1.366754617,3.605773364,3.605773364,16.165979156,26.914862394,51.978256548,37.710657477,37.710657477,-0.6664632593,16.165979156,0.01269516631,54.78996622,3.605773364,4.48
2021-12-31,WMB,2021-12-31,25.87,26.15,25.82,26.04,23.44,3581000,3581000,0.17,0.65713,26,0.0065713,26.084,25.875,25.975333333,26.304,26.005868312,26.043881022,26.17657471,26.335319568,26.038666667,25.965818182,25.94375,26.048047619,26.02396154,25.866892241,25.743625996,25.738943842,26.047822048,26.024247962,25.8327863,25.64434115,-46.153846154,-23.376623377,-40.703517588,-62.776025237,50.938282369,43.831082529,42.602018457,43.123157347,16.821290681,29.239546924,26.806398262,22.759673694,0.1162067124,0.2556657975,0.2946606334,0.6560975537,-2.8,0.914923572,0.7357200322,0.3378921963,60.060728745,19.524899828,79.585628573,89.948483114,-10.362854541,0.4105937922,0.3161268556,0.2800269906,0.209851552,0.2385542169,0.01306393346,0.05445154513,0.02197467167,0.7493975904,0.8858057631,0.3161268556,0.4972485928,2.072572879,0.6546125238,0.6745398598,3.176271186,0.04810982049,4.16808194,1.498483316,1.000572738,4.609498681,0.1013056258,0.06225321348,0.9371138211,0.6985159211,1.382222317,0.8006430868,0.3842780027,0.7453906936,0.04810982049,0.5624691358,-3.927586207,5.475961538,0.8006430868,2.770717094,2.770717094,10.678104372,12.721021447,37.27903576,27.787446321,27.787446321,0.04686692112,10.678104372,0.01573464619,41.682130039,2.770717094,14.98
2021-12-31,WMB,2021-11-30,27.63,27.73,26.73,26.79,23.76,15416900,15416900,-0.84,-3.04,27.08,-0.0304,27.934,27.909,28.127333333,28.196,27.673698595,27.89875848,28.010793312,28.056178777,27.726,27.826727273,27.958583333,28.052619048,27.382413349,27.627008123,27.796076912,27.994628895,27.204807792,27.480160198,27.536097956,27.607363822,-96.89119171,-96.984924623,-97.356828194,-97.356828194,22.841243996,31.913813582,37.536926222,41.467976964,29.836143303,19.46564275,17.292081404,17.251395862,0.6014848294,0.4834966391,0.5199034098,0.4687152654,-4.63,0.914923572,0.7357200322,0.3378921963,60.060728745,19.524899828,79.585628573,89.948483114,-10.362854541,0.4105937922,0.3161268556,0.2800269906,0.209851552,0.2385542169,0.01306393346,0.05445154513,0.02197467167,0.7493975904,0.8858057631,0.3161268556,0.4972485928,2.072572879,0.6546125238,0.6745398598,3.176271186,0.04810982049,4.16808194,1.498483316,1.000572738,4.609498681,0.1013056258,0.06225321348,0.9371138211,0.6985159211,1.382222317,0.8006430868,0.3842780027,0.7453906936,0.04810982049,0.5624691358,-3.927586207,5.475961538,0.8006430868,2.770717094,2.770717094,10.678104372,12.721021447,37.27903576,27.787446321,27.787446321,0.04686692112,10.678104372,0.01573464619,41.682130039,2.770717094,-2.8
